place_id,name,rating,review_count,price_x,categories,phone,address,neighborhoods,website,images,yelp_url,lat,lon,hours,price_y,type
J3LfJtzdx61343UeTNGQRQ,Piano Piano,3.8,75,,"['Pizza', 'Italian']",,"55 Colborne Street Toronto, ON M5E 1E3 Canada","['St. Lawrence', 'Downtown Core']",https://www.pianopianotherestaurant.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/R9DsfGYuvIt0WtPX_a2cWA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/HyVY2MnW9YEAjTuv-Yaaig/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/sAGqStlPMGux4LNc5YXTJA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/fTby0rIttOIQvM3prR1D4w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/7YuMuOK9xP1CwGJGEAVOJw/l.jpg']",https://www.yelp.com/biz/J3LfJtzdx61343UeTNGQRQ,43.6489605,-79.37469209999999,"[{'wednesday': '12–10\u202fPM'}, {'thursday': '12–11\u202fPM'}, {'friday': '12–11\u202fPM'}, {'saturday': '12–11\u202fPM'}, {'sunday': '12–10\u202fPM'}, {'monday': '12–10\u202fPM'}, {'tuesday': '12–10\u202fPM'}]",$$$,['Italian restaurant']
TvuuHpean6L6vqFucWcSKQ,Cafe Landwer- Front,4.5,44,,"['Breakfast & Brunch', 'Mediterranean', 'Cafes']",(437) 562-8555,"33 Yonge Street Toronto, ON M5E 0A9 Canada","['St. Lawrence', 'Downtown Core']",https://www.landwer.ca/branch/front/,"['https://s3-media0.fl.yelpcdn.com/bphoto/g4wurgKlVw9MmhbJdZGXdA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ApN4FbXTjvEPuffV2Rr9sQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/1uG7xqSi_gDiBP9RISghJQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Sb6C2uHxu7uXWkdtV310FQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/RtPb7tf6sQ1Z6naWe1y03A/l.jpg']",https://www.yelp.com/biz/TvuuHpean6L6vqFucWcSKQ,43.6475699,-79.3760266,"[{'wednesday': '8\u202fAM–10\u202fPM'}, {'thursday': '8\u202fAM–10\u202fPM'}, {'friday': '8\u202fAM–10\u202fPM'}, {'saturday': '8\u202fAM–10\u202fPM'}, {'sunday': '8\u202fAM–10\u202fPM'}, {'monday': '8\u202fAM–10\u202fPM'}, {'tuesday': '8\u202fAM–10\u202fPM'}]",CA$20–30,"['Restaurant', 'Brunch restaurant', 'Coffee shop']"
gy5pr5bFAjOL5rERSdMCLg,The Keg Steakhouse + Bar,4.2,350,$$$,"['Steakhouses', 'Bars', 'Seafood']",(416) 703-1773,"165 York St Toronto, ON M5H 3R8 Canada","['Financial District', 'Downtown Core']",http://www.thekeg.com/en/locations/york-street,"['https://s3-media0.fl.yelpcdn.com/bphoto/AaAgt0lemcBuq4pRcw6i4w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/OZpUTDD6VqrAmJF1fyX5sA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/YacrjzqTBd6lW8qZ2oXrnw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/hgpfAhwlbz-HHZzwOA8ooA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/O4LEd72avrh-nwtnA0FStw/l.jpg']",https://www.yelp.com/biz/gy5pr5bFAjOL5rERSdMCLg,43.6499945,-79.3839517,"[{'wednesday': '11:30\u202fAM–12\u202fAM'}, {'thursday': '11:30\u202fAM–12\u202fAM'}, {'friday': '11:30\u202fAM–1\u202fAM'}, {'saturday': '4\u202fPM–1\u202fAM'}, {'sunday': '4\u202fPM–12\u202fAM'}, {'monday': '11:30\u202fAM–12\u202fAM'}, {'tuesday': '11:30\u202fAM–12\u202fAM'}]",$$$,"['Restaurant', 'Bar', 'Bar & grill', 'Cocktail bar', 'Lunch restaurant', 'Seafood restaurant', 'Steak house', 'Wine bar']"
w5-llUi5t59YZRI_dOSi0w,LIBRARY BAR,4.1,156,$$$,"['Lounges', 'Canadian (New)', 'Cocktail Bars']",(416) 368-2511,"100 Front Street W. Toronto, ON M5J 1E3 Canada","['Financial District', 'Downtown Core']",http://www.fairmont.com/royal-york-toronto/dining/librarybar/?genid=yelp_ryh_yelp_basic&utm_source=yelp&utm_medium=paid_referrer&utm_content=ryh&utm_campaign=yelp_basic,"['https://s3-media0.fl.yelpcdn.com/bphoto/qgnwJ02ZWN2cxQyGbqrLPA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LLa57mRR-Ndz-NxHbW49mg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Es1oWeuCI6oZz37xzJ3qLg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/KWBgpHazrljKZ2pPBtAhlg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/iY7hggdJx4jMu6cNYpExUQ/l.jpg']",https://www.yelp.com/biz/w5-llUi5t59YZRI_dOSi0w,43.645945999999995,-79.38151479999999,"[{'wednesday': '12\u202fPM–12\u202fAM'}, {'thursday': '12\u202fPM–12\u202fAM'}, {'friday': '12\u202fPM–12\u202fAM'}, {'saturday': '12\u202fPM–12\u202fAM'}, {'sunday': '12\u202fPM–12\u202fAM'}, {'monday': '12\u202fPM–12\u202fAM'}, {'tuesday': '12\u202fPM–12\u202fAM'}]",$$$,['Restaurant']
C6vH0qzmcerMkiJy3VO9qA,Estiatorio Volos,4.1,361,$$$,"['Seafood', 'Greek', 'Mediterranean']",(416) 861-1211,"133 Richmond St W Toronto, ON M5H 2L3 Canada","['Financial District', 'Downtown Core']",https://volos.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/4tDy01mq2Cv_rtCwEYurCw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/9IObiuRsSMCyEw6fxCeM-Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/KRCWFtjWygeUu4LZomloGw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_-LGg60F2T43GnZUS_MEcg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/rQHmUB4MbvKXbalabpm32g/l.jpg']",https://www.yelp.com/biz/C6vH0qzmcerMkiJy3VO9qA,43.6503132,-79.3847095,"[{'wednesday': '11:30\u202fAM–2:30\u202fPM, 4:30–10\u202fPM'}, {'thursday': '11:30\u202fAM–2:30\u202fPM, 4:30–10\u202fPM'}, {'friday': '11:30\u202fAM–2:30\u202fPM, 4:30–10:30\u202fPM'}, {'saturday': '4:30–10:30\u202fPM'}, {'sunday': 'Closed'}, {'monday': '11:30\u202fAM–2:30\u202fPM, 4:30–10\u202fPM'}, {'tuesday': '11:30\u202fAM–2:30\u202fPM, 4:30–10\u202fPM'}]",$$$,"['Greek restaurant', 'European restaurant', 'Mediterranean restaurant', 'Seafood restaurant', 'Tapas restaurant']"
WbS58nfQQZaxWk1BUPBuJQ,The Poke Box,4.3,185,$$,"['Salad', 'Poke']",(416) 929-0363,"36 Toronto Street Toronto, ON M5C 2C5 Canada",['Downtown Core'],http://www.thepokebox.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/gCEDvTqmslfBBZ77uPzH6A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/eFV9mmLm5JqQv-elO5MoPg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/bS2r-nKYkRPsBkKyNuRYOg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uA_swHAQuTCI8mQ_Db5Hiw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/esflwf-igKheku4zZ4oPeA/l.jpg']",https://www.yelp.com/biz/WbS58nfQQZaxWk1BUPBuJQ,43.6504603,-79.376446,"[{'wednesday': '11\u202fAM–8\u202fPM'}, {'thursday': '11\u202fAM–8\u202fPM'}, {'friday': '11\u202fAM–8\u202fPM'}, {'saturday': '11:30\u202fAM–7\u202fPM'}, {'sunday': '11:30\u202fAM–7\u202fPM'}, {'monday': '11\u202fAM–8\u202fPM'}, {'tuesday': '11\u202fAM–8\u202fPM'}]",CA$10–20,"['Restaurant', 'Seafood donburi restaurant', 'Sushi takeaway']"
aYZq1sV8iQeHZfj_MB2Twg,Ali Baba,4.0,50,$,['Middle Eastern'],(416) 546-1773,"357 Yonge Street Toronto, ON M5B 1S1 Canada","['Ryerson', 'Downtown Core']",http://www.alibabas.ca/index.php?route=common/location_details&loc_id=19,"['https://s3-media0.fl.yelpcdn.com/bphoto/KG_8vJfmIiWLSbn3iTBgEQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/2zOHr1bb5lvkNkMYDXiT3g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/T0C2NND11QHomlgDr5dDCw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_XnTJEvtLIVJY6-5TRjUew/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qiEPq6Js6kKCs_wmBkjxEQ/l.jpg']",https://www.yelp.com/biz/aYZq1sV8iQeHZfj_MB2Twg,,,,,
8OuNJzNNK2JhTPiCuaGVMw,Cantina Mercatto,3.9,68,,['Italian'],(416) 304-0781,"20 Wellington Street E Toronto, ON M5E 1C5 Canada","['St. Lawrence', 'Downtown Core']",http://cantina.mercatto.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/fmZpyhOviHOYXhrJD0hLCQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uPoDef8VoRbKjnO8xtt6wQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/jTgGislBk-_P5ayYKtoMXw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/gX5-8hIGeCybWMfUqL0Hmw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/H9o712IDp6Q2pYx1IMMUkg/l.jpg']",https://www.yelp.com/biz/8OuNJzNNK2JhTPiCuaGVMw,43.648089899999995,-79.3767582,"[{'wednesday': '11:30\u202fAM–11\u202fPM'}, {'thursday': '11:30\u202fAM–11\u202fPM'}, {'friday': '11:30\u202fAM–11\u202fPM'}, {'saturday': '11:30\u202fAM–11\u202fPM'}, {'sunday': '11:30\u202fAM–10\u202fPM'}, {'monday': '11:30\u202fAM–11\u202fPM'}, {'tuesday': '11:30\u202fAM–11\u202fPM'}]",$$,"['Italian restaurant', 'Restaurant']"
x4q_kJ-dvaHL7dkpZKJUdg,Bob's Bulgogi,3.9,95,$,['Korean'],(416) 546-6515,"105 Victoria Street Toronto, ON M5C 3B4 Canada",['Downtown Core'],,"['https://s3-media0.fl.yelpcdn.com/bphoto/oLtgGviwXrWTPfxiumXCqQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/hw8jzfBAh4cf-envw_SmPw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/tk8y-RYyRSPn-DHtaYoyCA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dgqJWksWPdFIeyQFXkDNJA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/CFqvJ2Y4WBkefidQvi5bDA/l.jpg']",https://www.yelp.com/biz/x4q_kJ-dvaHL7dkpZKJUdg,43.652128499999996,-79.3774735,"[{'wednesday': '11\u202fAM–4\u202fPM'}, {'thursday': '11\u202fAM–7\u202fPM'}, {'friday': '11\u202fAM–7\u202fPM'}, {'saturday': 'Closed'}, {'sunday': 'Closed'}, {'monday': '11\u202fAM–4\u202fPM'}, {'tuesday': '11\u202fAM–4\u202fPM'}]",CA$10–20,"['Korean restaurant', 'Restaurant']"
SAINRBBSh5WzyfD_5-wRmw,Versus Coffee,4.3,143,$$,['Coffee & Tea'],(647) 987-5470,"70 Adelaide Street E Toronto, ON M5C 2R6 Canada",['Downtown Core'],https://www.versuscoffeebar.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/-tbibhraaWzWGoMvL9wUmA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/OAyA-aIblODcKmqWZ5tvFg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/C6-ZTVVUpn1lzp5afznxsg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/zybH6CcFmdaPpxYevHrYKg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/HKvinZa_u_qrBEbyjTUXRw/l.jpg']",https://www.yelp.com/biz/SAINRBBSh5WzyfD_5-wRmw,43.6512627,-79.3753365,"[{'wednesday': '7:30\u202fAM–6\u202fPM'}, {'thursday': '7:30\u202fAM–6\u202fPM'}, {'friday': '7:30\u202fAM–6\u202fPM'}, {'saturday': '8\u202fAM–6\u202fPM'}, {'sunday': '8\u202fAM–6\u202fPM'}, {'monday': '7:30\u202fAM–6\u202fPM'}, {'tuesday': '7:30\u202fAM–6\u202fPM'}]",CA$1–10,['Coffee shop']
BY0o4pOtNPKyTklTFXDJpg,Dineen Coffee,3.9,425,$$,['Coffee & Tea'],(416) 900-0949,"140 Yonge St Toronto, ON M5C 2L7 Canada",['Downtown Core'],http://www.dineencoffee.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/GCTTcRLeUPQcBhcaGQVtHw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TW49GqoaBm5EDMIlmiHPqA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/O2ZGGojhOp4slhR9DodRew/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/KnCmabk6aSZ5gogwJkxJ0Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/9WOA8LcUEQQTe0zQ6Ghk7Q/l.jpg']",https://www.yelp.com/biz/BY0o4pOtNPKyTklTFXDJpg,43.6511749,-79.3788897,"[{'wednesday': '7:30\u202fAM–5\u202fPM'}, {'thursday': '7:30\u202fAM–5\u202fPM'}, {'friday': '7:30\u202fAM–5\u202fPM'}, {'saturday': '8:30\u202fAM–4:30\u202fPM'}, {'sunday': '8:30\u202fAM–4:30\u202fPM'}, {'monday': '7:30\u202fAM–5\u202fPM'}, {'tuesday': '7:30\u202fAM–5\u202fPM'}]",CA$1–10,"['Coffee shop', 'Cafe']"
td9FZybutwNG7DgocHCiXA,Lai Wah Heen,3.7,229,$$$,"['Dim Sum', 'Cantonese']",(416) 260-8988,"108 Chestnut St Toronto, ON M5G 1R3 Canada",['Downtown Core'],http://www.laiwahheen.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/OdQezKk9CVn6JkRvzxvKbA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Itu_xhLrfqOHWAWJ5UtHzw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/pYhylHXcLkt_KFWeJ-ffBw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LYJAxBxNhKcmEtaNvr43Zw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/G2Pg7QSwkzPgtgkkENEi6w/l.jpg']",https://www.yelp.com/biz/td9FZybutwNG7DgocHCiXA,43.654849999999996,-79.3859915,"[{'wednesday': '10\u202fAM–10\u202fPM'}, {'thursday': '10\u202fAM–10\u202fPM'}, {'friday': '10\u202fAM–11\u202fPM'}, {'saturday': '10\u202fAM–11\u202fPM'}, {'sunday': '10\u202fAM–10\u202fPM'}, {'monday': '10\u202fAM–10\u202fPM'}, {'tuesday': '10\u202fAM–10\u202fPM'}]",$$$$,"['Chinese restaurant', 'Asian restaurant', 'Bar', 'Cantonese restaurant', 'Dim sum restaurant', 'Restaurant']"
4_EgrMY-EI-i-xyWixI2qg,Mystic Muffin,4.6,308,$,"['Sandwiches', 'Middle Eastern', 'Coffee & Tea']",(416) 941-1474,"113 Jarvis Street Toronto, ON M5C 2H4 Canada","['Corktown', 'Downtown Core']",,"['https://s3-media0.fl.yelpcdn.com/bphoto/8AiOBFUUxMQ2cEV7zdVszA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/9DJEbW9H1-lXND5YXAox9w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/WJ7fjaJhLzkXJBi8Ta5TIg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/hIKS34Fq8yftYioBX8JKyw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vsDjbTeM6JL3FdVgHhzRZg/l.jpg']",https://www.yelp.com/biz/4_EgrMY-EI-i-xyWixI2qg,43.6525083,-79.37251669999999,"[{'wednesday': '7\u202fAM–6\u202fPM'}, {'thursday': '7\u202fAM–6\u202fPM'}, {'friday': '7\u202fAM–6\u202fPM'}, {'saturday': '8\u202fAM–5:30\u202fPM'}, {'sunday': 'Closed'}, {'monday': '7\u202fAM–6\u202fPM'}, {'tuesday': '7\u202fAM–6\u202fPM'}]",CA$1–10,['Restaurant']
vRP9i7ev4hWDf818xUZy6g,Sankofa Square,3.4,72,,['Landmarks & Historical Buildings'],(416) 979-9960,"1 Dundas Street E Toronto, ON M5B 2R8 Canada",['Downtown Core'],https://www.sankofasquare.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/HziO9XZGhLJP0_ACAsIBPw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4fpu-3F2AZAxjHk1iRFxOQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/YSeeok92FuaNNsH2UaCx6Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/XH6CcbA1gX1jU8iB4K_zgg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/pRpoPERVAZHqE9QSJ6uV1g/l.jpg']",https://www.yelp.com/biz/vRP9i7ev4hWDf818xUZy6g,43.656061199999996,-79.380301,,,['Plaza']
ArBfjF0C62mHhNCyBozFQQ,LOCAL Public Eatery Adelaide,4.3,31,,['Comfort Food'],(647) 805-0777,"141 Adelaide St W Toronto, ON M5H 3L5 Canada","['Financial District', 'Downtown Core']",https://localpubliceatery.com/lpe-adelaide,"['https://s3-media0.fl.yelpcdn.com/bphoto/NrLAk33i_cqYBCE1MYNg3Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/jSKg-AXSVVn5X5vevqKAjQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/kG0gemb95SefRgHdjiLIRg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/1dzEQYW1NqUpyVUquyNZcw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Else0m_zI9Bwoc2ERQ3Fmg/l.jpg']",https://www.yelp.com/biz/ArBfjF0C62mHhNCyBozFQQ,43.648957599999996,-79.38434079999999,"[{'wednesday': '11\u202fAM–1\u202fAM'}, {'thursday': '11\u202fAM–2\u202fAM'}, {'friday': '11\u202fAM–2\u202fAM'}, {'saturday': '10\u202fAM–2\u202fAM'}, {'sunday': '10\u202fAM–1\u202fAM'}, {'monday': '11\u202fAM–1\u202fAM'}, {'tuesday': '11\u202fAM–1\u202fAM'}]",$$,"['Restaurant', 'Pub']"
DncVRipvcu1i4fDztzUBZg,Za Cafe Pizzeria + Bar,4.2,38,,"['Pizza', 'Beer Bar', 'Italian']",(416) 306-0404,"372 Bay Street Toronto, ON M5H 2W9 Canada","['Financial District', 'Downtown Core']",http://www.zaonbay.ca,"['https://s3-media0.fl.yelpcdn.com/bphoto/5aHp4Hweu5KzJysJwjv5BQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/n_s1F5y6o122Z3QdhImvKQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4XwfXZPHUQOOP7Iug2jn0w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/clKJdCFzbJdV04wJyFRpNQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qCKTJJ4shDnanRAEBwNVxg/l.jpg']",https://www.yelp.com/biz/DncVRipvcu1i4fDztzUBZg,43.6510119,-79.3814402,"[{'wednesday': '11\u202fAM–10\u202fPM'}, {'thursday': '11\u202fAM–12\u202fAM'}, {'friday': '11\u202fAM–12\u202fAM'}, {'saturday': '11\u202fAM–12\u202fAM'}, {'sunday': '11\u202fAM–10\u202fPM'}, {'monday': '11\u202fAM–10\u202fPM'}, {'tuesday': '11\u202fAM–10\u202fPM'}]",CA$20–30,['Pizza restaurant']
vqgfQqPiLw6ghdVgpZ_vJQ,Jack Astor's,2.9,280,$$,"['Canadian (New)', 'Sports Bars', 'Burgers']",(416) 263-9800,"10 Dundas Street East Toronto, ON M5B 2G9 Canada","['Ryerson', 'Downtown Core']",https://jackastors.com/?locationId=922,"['https://s3-media0.fl.yelpcdn.com/bphoto/Fc80VNAatGr2RXPTiSKntw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/85C_oQDbJKYS1vkgM6BRyA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qJ32tbAGn-V_jhcwto_l1w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vgaeh70xBpb1_RgMBbSnqQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/x4GE_o8zZUAFocjC-bECGA/l.jpg']",https://www.yelp.com/biz/vqgfQqPiLw6ghdVgpZ_vJQ,43.6567473,-79.3804851,"[{'wednesday': '11:30\u202fAM–1\u202fAM'}, {'thursday': '11:30\u202fAM–1\u202fAM'}, {'friday': '11:30\u202fAM–2\u202fAM'}, {'saturday': '11:30\u202fAM–2\u202fAM'}, {'sunday': '11:30\u202fAM–1\u202fAM'}, {'monday': '11:30\u202fAM–1\u202fAM'}, {'tuesday': '11:30\u202fAM–1\u202fAM'}]",$$,"['Bar & grill', 'American restaurant', 'Chicken restaurant', 'Chicken wings restaurant', 'Family restaurant', 'Gastropub', 'Hamburger restaurant', 'Western restaurant']"
eRw6xkAVIAmXz_DUtnjt8g,LOUIX LOUIS,3.6,161,$$$,['Cocktail Bars'],(416) 637-5550,"325 Bay Street Floor 31st Toronto, ON M5H 4G3 Canada",['Downtown Core'],https://louixlouis.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/dWbeiJnmeuvK6QCpxSMOtg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/HpD5Ji5wYDfLu7Oru4G0vg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LMDwGsX14j8d1ohPWKVdrQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LHspTt3EJfAL3rc1gyDwdg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/KUWPazY09UW5jT2rPfmazA/l.jpg']",https://www.yelp.com/biz/eRw6xkAVIAmXz_DUtnjt8g,43.649722,-79.38027799999999,"[{'wednesday': '7\u202fAM–11:30\u202fPM'}, {'thursday': '7\u202fAM–11:30\u202fPM'}, {'friday': '7\u202fAM–11:30\u202fPM'}, {'saturday': '7\u202fAM–11:30\u202fPM'}, {'sunday': '7\u202fAM–11:30\u202fPM'}, {'monday': '7\u202fAM–11:30\u202fPM'}, {'tuesday': '7\u202fAM–11:30\u202fPM'}]",CA$100+,['Restaurant']
ADyDd_5KBcQc0s3gB381yg,Crepe Delicious,3.4,38,$$,"['Desserts', 'Creperies']",(416) 800-5737,"220 Yonge St Toronto Eaton Centre Inside Urban Eatery Toronto, ON M5B 2H1 Canada",['Downtown Core'],http://www.crepedelicious.com,"['https://s3-media0.fl.yelpcdn.com/bphoto/zXjfXaDGRRdr_BZZBhWjJA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/aq75ryEAE7xQ3RqStd3IRg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/SZgxL4NZhTX8iwQSZUtMhQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vZ6EeHCSKZYJCco3QQQlxA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Tdnvglq3NZNKVd_A9aeUQQ/l.jpg']",https://www.yelp.com/biz/ADyDd_5KBcQc0s3gB381yg,43.6551317,-79.3809976,"[{'wednesday': '10\u202fAM–9:30\u202fPM'}, {'thursday': '10\u202fAM–9:30\u202fPM'}, {'friday': '10\u202fAM–9:30\u202fPM'}, {'saturday': '9:30\u202fAM–9:30\u202fPM'}, {'sunday': '11\u202fAM–7\u202fPM'}, {'monday': '10\u202fAM–9:30\u202fPM'}, {'tuesday': '10\u202fAM–9:30\u202fPM'}]",,"['Creperie', 'Food court', 'Ice cream shop']"
VBcmyBxAPcpzbbnPbFfttA,La Bettola Di Terroni,3.2,175,$$,['Italian'],(416) 504-9998,"106 Victoria Street Toronto, ON M5C 2B4 Canada",['Downtown Core'],http://www.labettoladiterroni.com/,"['https://s3-media0.fl.yelpcdn.com/bphoto/uZwy5I_ylxUikooBUig1LQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/zQV88XAaGVIZbFAEcb6Qnw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TWVStoxtSY8l_BWuIL8KYg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TS3mHJyU82SJrGjqs4uiaQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ld56voB_qyksWtEJWvabgA/l.jpg']",https://www.yelp.com/biz/VBcmyBxAPcpzbbnPbFfttA,43.6520821,-79.3780443,"[{'wednesday': '11:30\u202fAM–9\u202fPM'}, {'thursday': '11:30\u202fAM–9\u202fPM'}, {'friday': '11:30\u202fAM–10\u202fPM'}, {'saturday': '4–10\u202fPM'}, {'sunday': 'Closed'}, {'monday': '11:30\u202fAM–9\u202fPM'}, {'tuesday': '11:30\u202fAM–9\u202fPM'}]",$$$,"['Italian restaurant', 'Restaurant']"
Vg4Az8wOuUAZ4sldJrUifg,Sansotei Ramen,4.1,36,,"['Ramen', 'Noodles']",(416) 703-1980,"30 Adelaide Street E Toronto, ON M5C 3G9 Canada",['Downtown Core'],https://www.sansotei.com/locations,"['https://s3-media0.fl.yelpcdn.com/bphoto/feVGo4Nfi36sh0nsgrhdlw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_ySsbb1VMbC4MrORTzL5hg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/h30RLY3WtPybHp-PX82qvQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/eoxcIlg7b3uN1WA3xNy8TQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dAFe6PM9nP-cyEl7UgXgDA/l.jpg']",https://www.yelp.com/biz/Vg4Az8wOuUAZ4sldJrUifg,43.6508405,-79.3770744,"[{'wednesday': '11\u202fAM–9\u202fPM'}, {'thursday': '11\u202fAM–9\u202fPM'}, {'friday': '11\u202fAM–9\u202fPM'}, {'saturday': '12–9\u202fPM'}, {'sunday': '12–9\u202fPM'}, {'monday': '11\u202fAM–9\u202fPM'}, {'tuesday': '11\u202fAM–9\u202fPM'}]",CA$20–30,"['Ramen restaurant', 'Restaurant']"
